lens,role_unit_key,induction_k,induced_cluster,cluster_dominant_role,cluster_dominant_role_share,dominant_role,occurrences,status_standard,supported_standard,supported_loose,induced_agrees_with_audited_role,induced_high_purity
surface_token,aiin,40,10,R10,0.583,R06,57,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,True
surface_token,ain,40,23,R06,1.0,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,al,40,35,R06,1.0,R06,31,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,am,40,21,R06,1.0,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,ar,40,35,R06,1.0,R06,58,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,chal,40,8,R07,0.571,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,char,40,8,R07,0.571,R11,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,chckhy,40,26,R00,0.541,R00,41,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,False
surface_token,chcthy,40,26,R00,0.541,R04,16,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,chdy,40,27,R02,0.648,R02,27,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,chear,40,31,R00,0.746,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,chedy,40,3,R06,0.526,R02,94,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,False
surface_token,cheedy,40,3,R06,0.526,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
surface_token,cheey,40,3,R06,0.526,R06,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,False
surface_token,cheky,40,26,R00,0.541,R06,15,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,cheody,40,3,R06,0.526,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,cheol,40,31,R00,0.746,R00,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,cheor,40,31,R00,0.746,R00,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,chey,40,2,R06,1.0,R06,54,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,cho,40,17,R00,1.0,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,chodaiin,40,3,R06,0.526,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,chody,40,3,R06,0.526,R00,18,CONTEXTUAL_ROLE_SIGNAL,False,True,False,False
surface_token,choky,40,26,R00,0.541,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
surface_token,chol,40,8,R07,0.571,R07,96,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,chor,40,8,R07,0.571,R11,48,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,True
surface_token,chy,40,5,R00,1.0,R00,21,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,cthey,40,9,R04,0.679,R04,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,cthol,40,9,R04,0.679,R07,18,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,cthor,40,9,R04,0.679,R04,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,cthy,40,9,R04,0.679,R04,15,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,daiin,40,10,R10,0.583,R10,134,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,dain,40,23,R06,1.0,R06,48,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,dair,40,16,R06,1.0,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,dal,40,24,R09,0.37,R09,37,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,False
surface_token,dam,40,21,R06,1.0,R06,18,CONTEXTUAL_ROLE_SIGNAL,False,True,True,True
surface_token,dar,40,16,R06,1.0,R06,49,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,dary,40,28,R06,0.778,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,dol,40,24,R09,0.37,R06,19,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,dor,40,16,R06,1.0,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,dshedy,40,18,R06,1.0,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,dy,40,27,R02,0.648,R02,30,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,l,40,28,R06,0.778,R06,15,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,lchedy,40,7,R00,1.0,R00,27,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,lkain,40,14,R00,1.0,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,lkeedy,40,14,R00,1.0,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,lol,40,11,R00,0.694,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,lor,40,11,R00,0.694,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,lshedy,40,7,R00,1.0,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,o,40,28,R06,0.778,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,okaiin,40,38,H08,0.512,R10,42,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,False
surface_token,okain,40,33,H08,0.613,R10,36,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,True
surface_token,okal,40,6,R07,0.686,R07,36,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,okar,40,6,R07,0.686,R03,27,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,True
surface_token,okedy,40,12,H12,0.64,R00,34,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,True
surface_token,okeedy,40,20,H01,0.72,R00,33,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,True
surface_token,okeey,40,15,H08,0.675,R06,37,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,True
surface_token,okeody,40,39,R00,1.0,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,okey,40,15,H08,0.675,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,okol,40,6,R07,0.686,R07,23,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,oky,40,36,H01,0.536,R00,29,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,False
surface_token,ol,40,35,R06,1.0,R06,73,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,olkeedy,40,36,H01,0.536,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,oly,40,11,R00,0.694,R06,15,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,or,40,35,R06,1.0,R06,48,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,otaiin,40,19,R10,0.657,R10,23,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,otain,40,4,R00,0.625,R00,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,otar,40,13,H13,0.468,R01,13,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,otedy,40,32,R01,0.707,R01,30,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,oteedy,40,37,H01,0.625,R01,15,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,oteey,40,32,R01,0.707,R01,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,otey,40,32,R01,0.707,R01,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,otor,40,13,H13,0.468,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,oty,40,36,H01,0.536,R01,11,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,qokaiin,40,38,H08,0.512,H08,44,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,False
surface_token,qokain,40,33,H08,0.613,H08,57,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,qokal,40,34,H08,0.561,H08,37,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,qokar,40,34,H08,0.561,R03,29,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,True
surface_token,qokchdy,40,12,H12,0.64,H09,16,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,qokchy,40,29,H13,0.524,H08,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,qokedy,40,12,H12,0.64,H12,89,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,qokeedy,40,20,H01,0.72,H01,85,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,qokeey,40,15,H08,0.675,H08,77,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,qokey,40,15,H08,0.675,H08,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,qokol,40,25,H08,1.0,H08,20,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,qoky,40,36,H01,0.536,H01,43,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,False
surface_token,qol,40,24,R09,0.37,R00,23,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,qotaiin,40,19,R10,0.657,H13,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,qotain,40,4,R00,0.625,H13,15,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,qotal,40,13,H13,0.468,H13,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
surface_token,qotar,40,13,H13,0.468,H13,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
surface_token,qotchy,40,29,H13,0.524,H13,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
surface_token,qotedy,40,32,R01,0.707,H17,22,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,True
surface_token,qoteedy,40,37,H01,0.625,H01,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,qoty,40,36,H01,0.536,H01,16,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
surface_token,r,40,28,R06,0.778,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,raiin,40,11,R00,0.694,R00,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,s,40,28,R06,0.778,R06,39,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,saiin,40,10,R10,0.583,R06,39,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,True
surface_token,sain,40,23,R06,1.0,R06,20,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,sal,40,1,R06,1.0,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,sar,40,1,R06,1.0,R06,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,shckhy,40,26,R00,0.541,R06,14,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,shdy,40,27,R02,0.648,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,shedy,40,3,R06,0.526,R06,95,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,False
surface_token,sheedy,40,3,R06,0.526,R06,23,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,False
surface_token,sheey,40,0,R06,1.0,R06,29,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,sheol,40,31,R00,0.746,R06,17,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,shey,40,2,R06,1.0,R06,48,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,sho,40,1,R06,1.0,R06,22,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,shol,40,24,R09,0.37,R08,21,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,False
surface_token,shor,40,16,R06,1.0,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,shy,40,27,R02,0.648,R06,21,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,True
surface_token,sol,40,1,R06,1.0,R06,15,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,sor,40,1,R06,1.0,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,tedy,40,30,R06,1.0,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,y,40,28,R06,0.778,R06,25,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,ykaiin,40,22,R06,1.0,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,ai|r|OE,40,28,R06,0.462,R06,39,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,ala|m|OLO,40,8,R00,0.505,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,al|dy|OL,40,35,R00,0.434,R00,22,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,al|y|OL,40,35,R00,0.434,R00,33,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,ar|al|OL,40,35,R00,0.434,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,ar|y|OL,40,35,R00,0.434,R00,35,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,a|iin|O,40,17,R10,0.545,R10,380,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,a|in|O,40,14,R06,0.367,R06,226,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,a|l|O,40,1,R07,0.306,R06,192,LOW_POWER_OR_UNSTABLE,False,False,False,False
conservative_morphology,a|m|O,40,8,R00,0.505,R06,63,LOW_POWER_OR_UNSTABLE,False,False,False,False
conservative_morphology,a|n|O,40,8,R00,0.505,R06,16,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
conservative_morphology,a|r|O,40,32,R06,0.523,R06,224,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,cho|NONE|BO,40,24,R00,0.7,R00,20,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,ch|dy|B,40,2,R00,0.5,R00,42,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,ch|edy|B,40,37,R00,0.508,R00,37,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,ch|eey|B,40,10,R00,0.494,R00,14,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,ch|ey|B,40,10,R00,0.494,R00,43,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,ch|ol|B,40,5,R06,0.488,R06,20,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,ch|or|B,40,5,R06,0.488,R06,21,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,ch|y|B,40,21,R00,0.54,R00,63,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,ckh|ey|XGX,40,7,R00,0.412,R00,20,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,ckh|y|XGX,40,4,R00,0.434,R00,73,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,False
conservative_morphology,cth|ey|XGX,40,7,R00,0.412,R04,14,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
conservative_morphology,cth|or|XGX,40,19,R04,1.0,R04,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,cth|y|XGX,40,4,R00,0.434,R04,40,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,False
conservative_morphology,d|aiin|D,40,12,R10,0.6,R10,20,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,d|al|D,40,26,R00,0.564,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,d|ar|D,40,23,R00,0.5,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,d|y|D,40,35,R00,0.434,R02,92,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
conservative_morphology,eckh|y|EXGX,40,4,R00,0.434,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,ed|NONE|ED,40,13,R00,0.5,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
conservative_morphology,ed|al|ED,40,36,R06,0.273,R00,11,LOW_POWER_OR_UNSTABLE,False,False,False,False
conservative_morphology,eed|NONE|ED,40,13,R00,0.5,H08,11,LOW_POWER_OR_UNSTABLE,False,False,False,False
conservative_morphology,ees|NONE|EX,40,33,R00,0.818,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,ee|ol|E,40,3,R00,0.41,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,ee|or|E,40,22,R00,0.674,R00,10,LOW_POWER_OR_UNSTABLE,False,False,True,True
conservative_morphology,ek|y|EG,40,4,R00,0.434,R06,22,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,False
conservative_morphology,eos|NONE|EOX,40,13,R00,0.5,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,eo|NONE|EO,40,39,R00,0.438,R00,16,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,eo|dy|EO,40,8,R00,0.505,R00,50,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,e|al|E,40,22,R00,0.674,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,e|ar|E,40,22,R00,0.674,R00,26,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,e|dy|E,40,20,R06,0.228,R06,367,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,e|edy|E,40,20,R06,0.228,H01,203,LOW_POWER_OR_UNSTABLE,False,False,False,False
conservative_morphology,e|eey|E,40,6,R06,0.593,R00,16,LOW_POWER_OR_UNSTABLE,False,False,False,True
conservative_morphology,e|ey|E,40,11,R06,0.477,R06,195,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,e|ol|E,40,3,R00,0.41,R00,68,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,e|or|E,40,22,R00,0.674,R00,28,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,e|y|E,40,6,R06,0.593,R06,156,LOW_POWER_OR_UNSTABLE,False,False,True,True
conservative_morphology,i|in|E,40,22,R00,0.674,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,kch|y|GB,40,38,R06,0.75,R06,16,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,ke|eey|GE,40,9,R00,0.596,R00,11,LOW_POWER_OR_UNSTABLE,False,False,True,True
conservative_morphology,ke|ol|GE,40,29,R06,0.8,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,k|aiin|G,40,25,R06,0.769,R06,27,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,k|ain|G,40,15,R06,0.7,R06,14,LOW_POWER_OR_UNSTABLE,False,False,True,True
conservative_morphology,k|ar|G,40,15,R06,0.7,R06,24,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
conservative_morphology,k|edy|G,40,0,R00,0.633,R00,22,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,k|eedy|G,40,0,R00,0.633,R00,25,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,k|eey|G,40,9,R00,0.596,R00,21,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,k|ey|G,40,9,R00,0.596,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
conservative_morphology,k|ol|G,40,15,R06,0.7,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,k|y|G,40,4,R00,0.434,H01,91,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
conservative_morphology,lch|edy|LB,40,16,R00,0.884,R00,31,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
conservative_morphology,lch|ey|LB,40,16,R00,0.884,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,lk|eedy|LG,40,0,R00,0.633,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,lk|eey|LG,40,9,R00,0.596,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,l|or|L,40,27,R00,1.0,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,l|y|L,40,35,R00,0.434,R06,23,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
conservative_morphology,octh|y|OXGX,40,4,R00,0.434,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,od|aiin|OD,40,26,R00,0.564,R00,17,LOW_POWER_OR_UNSTABLE,False,False,True,True
conservative_morphology,od|ar|OD,40,26,R00,0.564,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,ok|y|OG,40,35,R00,0.434,R00,18,CONTEXTUAL_ROLE_SIGNAL,False,True,True,False
conservative_morphology,os|NONE|OX,40,13,R00,0.5,R00,15,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,o|dy|O,40,8,R00,0.505,R00,41,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,False
conservative_morphology,o|iin|O,40,18,R06,0.727,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,o|l|O,40,1,R07,0.306,R07,314,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,o|m|O,40,8,R00,0.505,R06,10,LOW_POWER_OR_UNSTABLE,False,False,False,False
conservative_morphology,o|r|O,40,32,R06,0.523,R06,172,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,pch|edy|GB,40,30,R00,0.625,R00,19,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,pch|ey|GB,40,30,R00,0.625,R00,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,sh|edy|B,40,37,R00,0.508,R06,24,LOW_POWER_OR_UNSTABLE,False,False,False,False
conservative_morphology,sh|ey|B,40,10,R00,0.494,R00,20,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,t|aiin|G,40,25,R06,0.769,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,t|edy|G,40,0,R00,0.633,R06,15,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
conservative_morphology,t|eedy|G,40,34,R00,0.8,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,t|y|G,40,4,R00,0.434,H01,33,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,BEO|dy,40,5,R00,0.618,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,BE|ol,40,3,R06,0.5,R06,10,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,BO|NONE,40,32,R00,0.581,R00,25,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,B|dy,40,5,R00,0.618,R00,50,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,B|edy,40,37,R00,0.528,R00,61,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,B|eedy,40,37,R00,0.528,R00,11,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,B|eey,40,31,R00,0.488,R06,21,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,B|ey,40,31,R00,0.488,R00,63,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,B|ol,40,3,R06,0.5,R06,22,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,B|or,40,3,R06,0.5,R06,28,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,B|y,40,18,R00,0.611,R00,73,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,DO|NONE,40,1,R06,0.567,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,D|aiin,40,36,R10,0.6,R10,20,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,D|al,40,21,R00,0.5,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,D|ar,40,25,R00,0.5,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,D|y,40,2,R02,0.467,R02,92,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,ED|NONE,40,32,R00,0.581,H08,24,LOW_POWER_OR_UNSTABLE,False,False,False,True
broad_shape,ED|aiin,40,16,R00,0.762,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,ED|ain,40,16,R00,0.762,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,ED|al,40,38,R09,0.308,R09,13,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,EG|ain,40,13,R06,0.517,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,EG|y,40,13,R06,0.517,R06,40,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,False
broad_shape,EOD|NONE,40,32,R00,0.581,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,EOL|y,40,27,R00,0.665,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,EOX|NONE,40,32,R00,0.581,R00,19,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,EO|NONE,40,15,R00,0.52,R00,25,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,EO|dy,40,5,R00,0.618,R00,59,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,EXGX|y,40,34,R00,0.96,R00,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
broad_shape,EX|NONE,40,32,R00,0.581,R00,31,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
