tier,lens,role_unit_key,dominant_role,occurrences,distinct_lines,distinct_token_types,status_standard,dominant_role_share,stratified_role_purity,metadata_concentration_risk_max_share,top_tokens
low_reliability_or_unlikely,surface_token,dchey,R06,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,dchey
low_reliability_or_unlikely,surface_token,dchol,R06,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.75,dchol
low_reliability_or_unlikely,surface_token,keody,R06,4,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,keody
low_reliability_or_unlikely,surface_token,kody,R06,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.75,kody
low_reliability_or_unlikely,surface_token,lchdy,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,lchdy
low_reliability_or_unlikely,surface_token,lo,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,lo
low_reliability_or_unlikely,surface_token,ly,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.75,ly
low_reliability_or_unlikely,surface_token,oaiin,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.75,oaiin
low_reliability_or_unlikely,surface_token,oeedy,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.5,oeedy
low_reliability_or_unlikely,surface_token,oeees,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.75,oeees
low_reliability_or_unlikely,surface_token,okair,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.75,okair
low_reliability_or_unlikely,surface_token,okchor,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.75,okchor
low_reliability_or_unlikely,surface_token,okeod,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,okeod
low_reliability_or_unlikely,surface_token,oko,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.5,oko
low_reliability_or_unlikely,surface_token,olaiin,R10,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.75,olaiin
low_reliability_or_unlikely,surface_token,olkain,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,olkain
low_reliability_or_unlikely,surface_token,olkam,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,olkam
low_reliability_or_unlikely,surface_token,olol,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.75,olol
low_reliability_or_unlikely,surface_token,olor,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.75,olor
low_reliability_or_unlikely,surface_token,opchdy,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,opchdy
low_reliability_or_unlikely,surface_token,oraiin,R10,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oraiin
low_reliability_or_unlikely,surface_token,oram,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.75,oram
low_reliability_or_unlikely,surface_token,otalam,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.5,otalam
low_reliability_or_unlikely,surface_token,otaldy,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.5,otaldy
low_reliability_or_unlikely,surface_token,otchey,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otchey
low_reliability_or_unlikely,surface_token,otchol,R07,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otchol
low_reliability_or_unlikely,surface_token,otchy,R01,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otchy
low_reliability_or_unlikely,surface_token,oteody,R01,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oteody
low_reliability_or_unlikely,surface_token,qo,H07,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qo
low_reliability_or_unlikely,surface_token,qoaiin,H07,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.75,qoaiin
low_reliability_or_unlikely,surface_token,qokan,H08,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qokan
low_reliability_or_unlikely,surface_token,qokechy,H08,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qokechy
low_reliability_or_unlikely,surface_token,qolchedy,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qolchedy
low_reliability_or_unlikely,surface_token,ral,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ral
low_reliability_or_unlikely,surface_token,rchey,R00,4,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,rchey
low_reliability_or_unlikely,surface_token,rol,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,rol
low_reliability_or_unlikely,surface_token,sh,R06,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.75,sh
low_reliability_or_unlikely,surface_token,she,R06,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.75,she
low_reliability_or_unlikely,surface_token,shecthy,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,shecthy
low_reliability_or_unlikely,surface_token,sheeky,R06,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,sheeky
low_reliability_or_unlikely,surface_token,sodar,R06,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.75,sodar
low_reliability_or_unlikely,surface_token,soiin,R06,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,soiin
low_reliability_or_unlikely,surface_token,solchedy,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,solchedy
low_reliability_or_unlikely,surface_token,tair,R06,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tair
low_reliability_or_unlikely,surface_token,tchy,R06,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tchy
low_reliability_or_unlikely,surface_token,teol,R06,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,teol
low_reliability_or_unlikely,surface_token,tol,R06,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.75,tol
low_reliability_or_unlikely,surface_token,tor,R06,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tor
low_reliability_or_unlikely,surface_token,ycheey,R06,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ycheey
low_reliability_or_unlikely,surface_token,ycheol,R06,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ycheol
low_reliability_or_unlikely,surface_token,ychor,R06,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ychor
low_reliability_or_unlikely,surface_token,ykchol,R07,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ykchol
low_reliability_or_unlikely,surface_token,ykeedy,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.75,ykeedy
low_reliability_or_unlikely,surface_token,ykor,R06,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.75,ykor
low_reliability_or_unlikely,surface_token,yky,R06,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.75,yky
low_reliability_or_unlikely,surface_token,yshedy,R00,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,yshedy
low_reliability_or_unlikely,surface_token,ytaiin,R06,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ytaiin
low_reliability_or_unlikely,surface_token,ytain,R06,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ytain
low_reliability_or_unlikely,surface_token,ytam,R06,4,4,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ytam
low_reliability_or_unlikely,surface_token,ytchy,R06,4,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ytchy
low_reliability_or_unlikely,surface_token,ytedy,R00,4,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ytedy
low_reliability_or_unlikely,surface_token,a,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,a
low_reliability_or_unlikely,surface_token,alam,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,alam
low_reliability_or_unlikely,surface_token,arody,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,arody
low_reliability_or_unlikely,surface_token,arol,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,arol
low_reliability_or_unlikely,surface_token,cfhy,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,cfhy
low_reliability_or_unlikely,surface_token,chdal,R09,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chdal
low_reliability_or_unlikely,surface_token,chdar,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chdar
low_reliability_or_unlikely,surface_token,checkhey,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,checkhey
low_reliability_or_unlikely,surface_token,cheekey,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,cheekey
low_reliability_or_unlikely,surface_token,cheeo,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,cheeo
low_reliability_or_unlikely,surface_token,chek,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chek
low_reliability_or_unlikely,surface_token,chekeedy,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chekeedy
low_reliability_or_unlikely,surface_token,chetar,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,chetar
low_reliability_or_unlikely,surface_token,chety,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,chety
low_reliability_or_unlikely,surface_token,chkal,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chkal
low_reliability_or_unlikely,surface_token,chodar,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,chodar
low_reliability_or_unlikely,surface_token,cholkaiin,R07,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,cholkaiin
low_reliability_or_unlikely,surface_token,choly,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,choly
low_reliability_or_unlikely,surface_token,ckhaiin,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ckhaiin
low_reliability_or_unlikely,surface_token,ckhol,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ckhol
low_reliability_or_unlikely,surface_token,ckhor,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ckhor
low_reliability_or_unlikely,surface_token,daim,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,daim
low_reliability_or_unlikely,surface_token,dairal,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,dairal
low_reliability_or_unlikely,surface_token,dalshedy,R09,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,dalshedy
low_reliability_or_unlikely,surface_token,dchdy,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,dchdy
low_reliability_or_unlikely,surface_token,dcho,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,dcho
low_reliability_or_unlikely,surface_token,dl,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,dl
low_reliability_or_unlikely,surface_token,doiin,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,doiin
low_reliability_or_unlikely,surface_token,dsheey,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,dsheey
low_reliability_or_unlikely,surface_token,dshey,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,dshey
low_reliability_or_unlikely,surface_token,dshor,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,dshor
low_reliability_or_unlikely,surface_token,k,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,k
low_reliability_or_unlikely,surface_token,kal,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,kal
low_reliability_or_unlikely,surface_token,kchaiin,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,kchaiin
low_reliability_or_unlikely,surface_token,kchor,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,kchor
low_reliability_or_unlikely,surface_token,keey,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,keey
low_reliability_or_unlikely,surface_token,kor,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,kor
low_reliability_or_unlikely,surface_token,lchy,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,lchy
low_reliability_or_unlikely,surface_token,ldy,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ldy
low_reliability_or_unlikely,surface_token,lkchedy,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,lkchedy
low_reliability_or_unlikely,surface_token,lsheedy,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,lsheedy
low_reliability_or_unlikely,surface_token,oain,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oain
low_reliability_or_unlikely,surface_token,ochor,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,ochor
low_reliability_or_unlikely,surface_token,okeal,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,okeal
low_reliability_or_unlikely,surface_token,okear,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,okear
low_reliability_or_unlikely,surface_token,okeeey,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,okeeey
low_reliability_or_unlikely,surface_token,okeeol,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,okeeol
low_reliability_or_unlikely,surface_token,okees,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,okees
low_reliability_or_unlikely,surface_token,okeos,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,okeos
low_reliability_or_unlikely,surface_token,okolar,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,okolar
low_reliability_or_unlikely,surface_token,okoldy,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,okoldy
low_reliability_or_unlikely,surface_token,okshy,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,okshy
low_reliability_or_unlikely,surface_token,olain,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,olain
low_reliability_or_unlikely,surface_token,olam,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,olam
low_reliability_or_unlikely,surface_token,olcheey,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,olcheey
low_reliability_or_unlikely,surface_token,olcheol,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,olcheol
low_reliability_or_unlikely,surface_token,olchy,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,olchy
low_reliability_or_unlikely,surface_token,olo,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,olo
low_reliability_or_unlikely,surface_token,ols,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,ols
low_reliability_or_unlikely,surface_token,olshey,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,olshey
low_reliability_or_unlikely,surface_token,om,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,om
low_reliability_or_unlikely,surface_token,opchy,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,opchy
low_reliability_or_unlikely,surface_token,opy,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,opy
low_reliability_or_unlikely,surface_token,orchey,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.333,orchey
low_reliability_or_unlikely,surface_token,orol,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.333,orol
low_reliability_or_unlikely,surface_token,os,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,os
low_reliability_or_unlikely,surface_token,otair,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,otair
low_reliability_or_unlikely,surface_token,otcheody,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otcheody
low_reliability_or_unlikely,surface_token,otdy,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,otdy
low_reliability_or_unlikely,surface_token,otedal,R09,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otedal
low_reliability_or_unlikely,surface_token,otoky,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,otoky
low_reliability_or_unlikely,surface_token,otshey,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,otshey
low_reliability_or_unlikely,surface_token,p,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,p
low_reliability_or_unlikely,surface_token,qeeey,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qeeey
low_reliability_or_unlikely,surface_token,qekchdy,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qekchdy
low_reliability_or_unlikely,surface_token,qochey,H07,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qochey
low_reliability_or_unlikely,surface_token,qockhy,H07,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qockhy
low_reliability_or_unlikely,surface_token,qod,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,qod
low_reliability_or_unlikely,surface_token,qodaiin,H07,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,qodaiin
low_reliability_or_unlikely,surface_token,qodar,H07,3,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qodar
low_reliability_or_unlikely,surface_token,qokaldy,H11,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qokaldy
low_reliability_or_unlikely,surface_token,qokaly,H08,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qokaly
low_reliability_or_unlikely,surface_token,qokear,H08,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qokear
low_reliability_or_unlikely,surface_token,qokedar,H08,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qokedar
low_reliability_or_unlikely,surface_token,qokeeody,H11,3,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qokeeody
low_reliability_or_unlikely,surface_token,qokl,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qokl
low_reliability_or_unlikely,surface_token,qokody,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qokody
low_reliability_or_unlikely,surface_token,qoteol,H13,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,qoteol
low_reliability_or_unlikely,surface_token,qotor,H13,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qotor
low_reliability_or_unlikely,surface_token,ror,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ror
low_reliability_or_unlikely,surface_token,saral,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,saral
low_reliability_or_unlikely,surface_token,sary,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,sary
low_reliability_or_unlikely,surface_token,shain,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,shain
low_reliability_or_unlikely,surface_token,shal,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,shal
low_reliability_or_unlikely,surface_token,shedal,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,shedal
low_reliability_or_unlikely,surface_token,sheeol,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,sheeol
low_reliability_or_unlikely,surface_token,sheety,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,sheety
low_reliability_or_unlikely,surface_token,shl,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,shl
low_reliability_or_unlikely,surface_token,shocthy,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,shocthy
low_reliability_or_unlikely,surface_token,solkeedy,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,solkeedy
low_reliability_or_unlikely,surface_token,tar,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tar
low_reliability_or_unlikely,surface_token,tshol,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tshol
low_reliability_or_unlikely,surface_token,x,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,x
low_reliability_or_unlikely,surface_token,ychedy,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ychedy
low_reliability_or_unlikely,surface_token,ychey,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ychey
low_reliability_or_unlikely,surface_token,ydam,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ydam
low_reliability_or_unlikely,surface_token,ykaly,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,ykaly
low_reliability_or_unlikely,surface_token,ykchdy,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,ykchdy
low_reliability_or_unlikely,surface_token,ykeeor,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,ykeeor
low_reliability_or_unlikely,surface_token,ykey,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,ykey
low_reliability_or_unlikely,surface_token,yshey,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,yshey
low_reliability_or_unlikely,surface_token,ytar,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,ytar
low_reliability_or_unlikely,surface_token,ytchey,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,ytchey
low_reliability_or_unlikely,surface_token,ytchol,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.667,ytchol
low_reliability_or_unlikely,surface_token,yteody,R00,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,yteody
low_reliability_or_unlikely,surface_token,ytor,R06,3,3,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ytor
low_reliability_or_unlikely,surface_token,yty,R06,3,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,yty
low_reliability_or_unlikely,surface_token,aiir,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.5,aiir
low_reliability_or_unlikely,surface_token,airal,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.5,airal
low_reliability_or_unlikely,surface_token,alkain,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,alkain
low_reliability_or_unlikely,surface_token,aloly,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.5,aloly
low_reliability_or_unlikely,surface_token,alor,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,alor
low_reliability_or_unlikely,surface_token,aly,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,aly
low_reliability_or_unlikely,surface_token,arom,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,arom
low_reliability_or_unlikely,surface_token,as,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,as
low_reliability_or_unlikely,surface_token,chain,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chain
low_reliability_or_unlikely,surface_token,cham,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,cham
low_reliability_or_unlikely,surface_token,chan,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chan
low_reliability_or_unlikely,surface_token,chckhaiin,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chckhaiin
low_reliability_or_unlikely,surface_token,chckhor,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chckhor
low_reliability_or_unlikely,surface_token,chcthdy,R04,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chcthdy
low_reliability_or_unlikely,surface_token,chcthedy,R04,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chcthedy
low_reliability_or_unlikely,surface_token,chdain,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chdain
low_reliability_or_unlikely,surface_token,ched,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ched
low_reliability_or_unlikely,surface_token,chedal,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chedal
low_reliability_or_unlikely,surface_token,chedam,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chedam
low_reliability_or_unlikely,surface_token,cheeal,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,cheeal
low_reliability_or_unlikely,surface_token,cheedaiin,R10,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,cheedaiin
low_reliability_or_unlikely,surface_token,cheeky,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,cheeky
low_reliability_or_unlikely,surface_token,cheeol,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,cheeol
low_reliability_or_unlikely,surface_token,chekal,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chekal
low_reliability_or_unlikely,surface_token,chekey,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.5,chekey
low_reliability_or_unlikely,surface_token,chekody,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chekody
low_reliability_or_unlikely,surface_token,cheockhy,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,cheockhy
low_reliability_or_unlikely,surface_token,cheocthy,R04,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,cheocthy
low_reliability_or_unlikely,surface_token,cheodaiin,R10,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,0.5,cheodaiin
low_reliability_or_unlikely,surface_token,cheodain,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,cheodain
low_reliability_or_unlikely,surface_token,cheodar,R00,2,2,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,cheodar
