occurrence_id,loc,folio,line_order,token_position,token,role,meta_I,meta_L,meta_H,line_marker_family,assigned_tier,assigned_lens,assigned_unit,assigned_scope,assigned_role
3218,"f49v.52,=P0",f49v,1255,2,r,R00,H,A,1,paragraph_terminal_or_label,low_reliability_or_unassigned,,,,
3219,"f49v.52,=P0",f49v,1255,3,cheey,R06,H,A,1,paragraph_terminal_or_label,reliable_global,stolfi_inspired_signature,NG|S_EY|T_ey,global=global,R06
3220,"f49v.52,=P0",f49v,1255,4,daiin,R10,H,A,1,paragraph_terminal_or_label,reliable_conditioned,surface_token,daiin,meta_L=A,R10
3221,"f49v.7,*L0",f49v,1216,1,y,R06,H,A,1,label_or_marginal,reliable_global,surface_token,y,global=global,R06
3222,"f49v.8,=P0",f49v,1217,1,okeodsho,R00,H,A,1,paragraph_terminal_or_label,low_reliability_or_unassigned,,,,
3223,"f49v.8,=P0",f49v,1217,2,chotshol,R08,H,A,1,paragraph_terminal_or_label,low_reliability_or_unassigned,,,,
3224,"f49v.8,=P0",f49v,1217,3,dam,R06,H,A,1,paragraph_terminal_or_label,good_but_not_reliable_enough,surface_token,dam,global=global,R06
3225,"f49v.9,*L0",f49v,1218,1,e,R00,H,A,1,label_or_marginal,low_reliability_or_unassigned,,,,
3226,"f4r.12,+P0",f4r,107,1,soiin,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3227,"f4r.12,+P0",f4r,107,2,chaiin,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3228,"f4r.12,+P0",f4r,107,3,chaiin,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3229,"f4r.7,+P0",f4r,102,1,qotaiin,H13,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3230,"f4r.7,+P0",f4r,102,2,cthol,R07,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3231,"f4r.7,+P0",f4r,102,3,daiin,R10,H,A,1,paragraph_continuation,reliable_conditioned,surface_token,daiin,meta_L=A,R10
3232,"f4r.7,+P0",f4r,102,4,cthom,R04,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3233,"f4v.1,@P0",f4v,109,1,pchooiin,R00,H,A,1,paragraph_start,low_reliability_or_unassigned,,,,
3234,"f4v.1,@P0",f4v,109,2,ksheo,R06,H,A,1,paragraph_start,low_reliability_or_unassigned,,,,
3235,"f4v.1,@P0",f4v,109,3,kchoy,R06,H,A,1,paragraph_start,low_reliability_or_unassigned,,,,
3236,"f4v.1,@P0",f4v,109,4,chopchy,R00,H,A,1,paragraph_start,low_reliability_or_unassigned,,,,
3237,"f4v.1,@P0",f4v,109,5,dolds,R06,H,A,1,paragraph_start,low_reliability_or_unassigned,,,,
3238,"f4v.1,@P0",f4v,109,6,dlod,R06,H,A,1,paragraph_start,low_reliability_or_unassigned,,,,
3239,"f4v.13,+P0",f4v,121,1,shody,R06,H,A,1,paragraph_continuation,reliable_global,broad_shape,O|dy,global=global,R00
3240,"f4v.13,+P0",f4v,121,2,s,R06,H,A,1,paragraph_continuation,reliable_global,broad_shape,X|NONE,global=global,R06
3241,"f4v.13,+P0",f4v,121,3,cheor,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3242,"f4v.13,+P0",f4v,121,4,chokody,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3243,"f4v.13,+P0",f4v,121,5,shodaiin,R05,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3244,"f4v.13,+P0",f4v,121,6,qoty,H01,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3245,"f4v.14,+P0",f4v,122,1,ochody,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3246,"f4v.14,+P0",f4v,122,2,chykey,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3247,"f4v.14,+P0",f4v,122,3,chtody,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3248,"f4v.2,+P0",f4v,110,1,ol,R06,H,A,1,paragraph_continuation,reliable_environment_sensitive,surface_token,ol,global=global,R06
3249,"f4v.2,+P0",f4v,110,2,chey,R06,H,A,1,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
3250,"f4v.2,+P0",f4v,110,3,chy,R00,H,A,1,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_BY|T_y,global=global,R00
3251,"f4v.2,+P0",f4v,110,4,cthy,R04,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3252,"f4v.2,+P0",f4v,110,5,shkchor,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3253,"f4v.2,+P0",f4v,110,6,sheo,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3254,"f4v.2,+P0",f4v,110,7,cheory,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3255,"f4v.2,+P0",f4v,110,8,choldy,R07,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3256,"f4v.6,+P0",f4v,114,1,ytchoy,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3257,"f4v.6,+P0",f4v,114,2,shokchy,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3258,"f4v.6,+P0",f4v,114,3,cphody,R05,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3259,"f4v.7,+P0",f4v,115,1,torchy,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3260,"f4v.7,+P0",f4v,115,2,sheeor,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3261,"f4v.7,+P0",f4v,115,3,chor,R11,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3262,"f4v.7,+P0",f4v,115,4,chokch,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3263,"f4v.7,+P0",f4v,115,5,cphydy,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3264,"f4v.8,+P0",f4v,116,1,oleeeb,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3265,"f4v.8,+P0",f4v,116,2,chor,R11,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3266,"f4v.8,+P0",f4v,116,3,cthol,R07,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3267,"f4v.8,+P0",f4v,116,4,sho,R06,H,A,1,paragraph_continuation,reliable_environment_sensitive,surface_token,sho,global=global,R06
3268,"f4v.8,+P0",f4v,116,5,otor,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3269,"f4v.8,+P0",f4v,116,6,cthory,R04,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3270,"f50r.5,+P0",f50r,1260,1,solkchy,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3271,"f50r.5,+P0",f50r,1260,2,chckhy,R00,H,B,2,paragraph_continuation,reliable_environment_sensitive,surface_token,chckhy,global=global,R00
3272,"f50r.5,+P0",f50r,1260,3,qokchdy,H09,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3273,"f50r.5,+P0",f50r,1260,4,qokchdy,H09,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3274,"f50r.5,+P0",f50r,1260,5,okar,R03,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3275,"f50r.5,+P0",f50r,1260,6,ar,R06,H,B,2,paragraph_continuation,reliable_global,surface_token,ar,global=global,R06
3276,"f50r.5,+P0",f50r,1260,7,y,R06,H,B,2,paragraph_continuation,reliable_global,surface_token,y,global=global,R06
3277,"f50r.5,+P0",f50r,1260,8,qokchdy,H09,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3278,"f50r.5,+P0",f50r,1260,9,kar,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3279,"f50r.5,+P0",f50r,1260,10,ar,R06,H,B,2,paragraph_continuation,reliable_global,surface_token,ar,global=global,R06
3280,"f50r.5,+P0",f50r,1260,11,okain,R10,H,B,2,paragraph_continuation,reliable_global,surface_token,okain,global=global,R10
3281,"f50v.2,+P0",f50v,1267,1,tchodain,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3282,"f50v.2,+P0",f50v,1267,2,oeeey,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3283,"f50v.2,+P0",f50v,1267,3,okaiin,R10,H,B,2,paragraph_continuation,reliable_global,surface_token,okaiin,global=global,R10
3284,"f50v.2,+P0",f50v,1267,4,shedy,R06,H,B,2,paragraph_continuation,reliable_conditioned,surface_token,shedy,meta_L=B,R06
3285,"f50v.2,+P0",f50v,1267,5,qokaly,H08,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3286,"f50v.2,+P0",f50v,1267,6,chdy,R02,H,B,2,paragraph_continuation,reliable_conditioned,surface_token,chdy,meta_L=B,R02
3287,"f50v.2,+P0",f50v,1267,7,oky,R00,H,B,2,paragraph_continuation,reliable_environment_sensitive,surface_token,oky,global=global,R00
3288,"f50v.2,+P0",f50v,1267,8,keody,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3289,"f50v.2,+P0",f50v,1267,9,cheey,R06,H,B,2,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_ey,global=global,R06
3290,"f50v.2,+P0",f50v,1267,10,okain,R10,H,B,2,paragraph_continuation,reliable_global,surface_token,okain,global=global,R10
3291,"f50v.8,+P0",f50v,1273,1,ykar,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3292,"f50v.8,+P0",f50v,1273,2,okair,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3293,"f50v.8,+P0",f50v,1273,3,otor,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3294,"f50v.8,+P0",f50v,1273,4,qokedy,H12,H,B,2,paragraph_continuation,reliable_conditioned,surface_token,qokedy,meta_L=B,H12
3295,"f50v.8,+P0",f50v,1273,5,ykchol,R07,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3296,"f50v.8,+P0",f50v,1273,6,kar,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3297,"f50v.8,+P0",f50v,1273,7,chckhy,R00,H,B,2,paragraph_continuation,reliable_environment_sensitive,surface_token,chckhy,global=global,R00
3298,"f50v.8,+P0",f50v,1273,8,olkaiin,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3299,"f50v.8,+P0",f50v,1273,9,okain,R10,H,B,2,paragraph_continuation,reliable_global,surface_token,okain,global=global,R10
3300,"f50v.8,+P0",f50v,1273,10,qod,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3301,"f51r.10,+P0",f51r,1286,1,ykchol,R07,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3302,"f51r.10,+P0",f51r,1286,2,dr,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3303,"f51r.10,+P0",f51r,1286,3,shey,R06,H,A,1,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
3304,"f51r.10,+P0",f51r,1286,4,qokeol,H08,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3305,"f51r.10,+P0",f51r,1286,5,kchey,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3306,"f51r.10,+P0",f51r,1286,6,shol,R08,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3307,"f51r.10,+P0",f51r,1286,7,okam,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3308,"f51r.12,+P0",f51r,1288,1,yoees,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3309,"f51r.12,+P0",f51r,1288,2,ckheey,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3310,"f51r.12,+P0",f51r,1288,3,kol,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3311,"f51r.12,+P0",f51r,1288,4,cheeal,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3312,"f51r.12,+P0",f51r,1288,5,okeor,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3313,"f51r.12,+P0",f51r,1288,6,qockhey,H07,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3314,"f51r.12,+P0",f51r,1288,7,pchodal,R09,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3315,"f51r.2,+P0",f51r,1278,1,dcheodaiin,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3316,"f51r.2,+P0",f51r,1278,2,ckheody,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3317,"f51r.2,+P0",f51r,1278,3,ckhody,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3318,"f51r.2,+P0",f51r,1278,4,chody,R00,H,A,1,paragraph_continuation,reliable_global,broad_shape,O|dy,global=global,R00
3319,"f51r.5,+P0",f51r,1281,1,tcheody,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3320,"f51r.5,+P0",f51r,1281,2,qodaiin,H07,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3321,"f51r.5,+P0",f51r,1281,3,okeey,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3322,"f51r.5,+P0",f51r,1281,4,qockhey,H07,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3323,"f51r.5,+P0",f51r,1281,5,taiin,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3324,"f51r.7,+P0",f51r,1283,1,ychosar,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3325,"f51r.7,+P0",f51r,1283,2,eeckhy,R00,H,A,1,paragraph_continuation,good_but_not_reliable_enough,broad_shape,EXGX|y,global=global,R00
3326,"f51r.7,+P0",f51r,1283,3,kcho,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3327,"f51r.7,+P0",f51r,1283,4,qokchy,H08,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3328,"f51r.7,+P0",f51r,1283,5,qotal,H13,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3329,"f51r.8,+P0",f51r,1284,1,oshol,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3330,"f51r.8,+P0",f51r,1284,2,odaiin,R10,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3331,"f51r.8,+P0",f51r,1284,3,y,R06,H,A,1,paragraph_continuation,reliable_global,surface_token,y,global=global,R06
3332,"f51r.8,+P0",f51r,1284,4,ckheody,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3333,"f51r.8,+P0",f51r,1284,5,qokey,H08,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3334,"f51r.8,+P0",f51r,1284,6,otydy,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3335,"f51r.9,+P0",f51r,1285,1,tol,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3336,"f51r.9,+P0",f51r,1285,2,daiin,R10,H,A,1,paragraph_continuation,reliable_conditioned,surface_token,daiin,meta_L=A,R10
3337,"f51r.9,+P0",f51r,1285,3,daim,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3338,"f51r.9,+P0",f51r,1285,4,qchodal,R09,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3339,"f51r.9,+P0",f51r,1285,5,dal,R09,H,A,1,paragraph_continuation,reliable_global,surface_token,dal,global=global,R09
3340,"f51r.9,+P0",f51r,1285,6,qody,H20,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3341,"f51r.9,+P0",f51r,1285,7,qoetam,H07,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3342,"f51v.12,+P0",f51v,1303,1,ochockhy,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3343,"f51v.12,+P0",f51v,1303,2,daiin,R10,H,A,1,paragraph_continuation,reliable_conditioned,surface_token,daiin,meta_L=A,R10
3344,"f51v.12,+P0",f51v,1303,3,chockhey,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3345,"f51v.13,+P0",f51v,1304,1,daiin,R10,H,A,1,paragraph_continuation,reliable_conditioned,surface_token,daiin,meta_L=A,R10
3346,"f51v.13,+P0",f51v,1304,2,cheol,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3347,"f51v.13,+P0",f51v,1304,3,cheodain,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3348,"f52v.10,+P0",f52v,1322,1,yokee,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3349,"f52v.10,+P0",f52v,1322,2,qokody,R00,H,A,1,paragraph_continuation,reliable_global,broad_shape,O|dy,global=global,R00
3350,"f52v.10,+P0",f52v,1322,3,chol,R07,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3351,"f52v.10,+P0",f52v,1322,4,sols,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3352,"f52v.10,+P0",f52v,1322,5,aiin,R06,H,A,1,paragraph_continuation,reliable_environment_sensitive,surface_token,aiin,global=global,R06
3353,"f52v.14,+P0",f52v,1326,1,odar,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3354,"f52v.14,+P0",f52v,1326,2,cheokor,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3355,"f52v.14,+P0",f52v,1326,3,ckheey,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3356,"f52v.6,+P0",f52v,1318,1,qotodaiin,H13,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3357,"f52v.6,+P0",f52v,1318,2,cthor,R04,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3358,"f52v.6,+P0",f52v,1318,3,oty,R01,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3359,"f52v.6,+P0",f52v,1318,4,kcholy,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3360,"f53r.3,+P0",f53r,1329,1,sho,R06,H,A,1,paragraph_continuation,reliable_environment_sensitive,surface_token,sho,global=global,R06
3361,"f53r.3,+P0",f53r,1329,2,chokan,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3362,"f53r.3,+P0",f53r,1329,3,ody,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3363,"f53r.7,+P0",f53r,1333,1,sodar,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3364,"f53r.7,+P0",f53r,1333,2,otos,R00,H,A,1,paragraph_continuation,good_but_not_reliable_enough,broad_shape,OX|NONE,global=global,R00
3365,"f53r.7,+P0",f53r,1333,3,qoy,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3366,"f53r.7,+P0",f53r,1333,4,tchy,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3367,"f53r.7,+P0",f53r,1333,5,otey,R01,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3368,"f53r.7,+P0",f53r,1333,6,chos,R00,H,A,1,paragraph_continuation,good_but_not_reliable_enough,broad_shape,OX|NONE,global=global,R00
3369,"f53r.7,+P0",f53r,1333,7,okod,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3370,"f53r.7,+P0",f53r,1333,8,ykchody,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3371,"f53r.7,+P0",f53r,1333,9,qoky,H01,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3372,"f53v.12,+P0",f53v,1347,1,ycheey,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3373,"f53v.12,+P0",f53v,1347,2,kchy,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3374,"f53v.12,+P0",f53v,1347,3,oky,R00,H,A,1,paragraph_continuation,reliable_environment_sensitive,surface_token,oky,global=global,R00
3375,"f53v.12,+P0",f53v,1347,4,kody,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3376,"f53v.12,+P0",f53v,1347,5,ydam,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3377,"f54r.11,+P0",f54r,1359,1,daiin,R10,H,A,1,paragraph_continuation,reliable_conditioned,surface_token,daiin,meta_L=A,R10
3378,"f54r.11,+P0",f54r,1359,2,okor,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3379,"f54r.11,+P0",f54r,1359,3,or,R06,H,A,1,paragraph_continuation,reliable_global,surface_token,or,global=global,R06
3380,"f54r.11,+P0",f54r,1359,4,ol,R06,H,A,1,paragraph_continuation,reliable_environment_sensitive,surface_token,ol,global=global,R06
3381,"f54r.11,+P0",f54r,1359,5,ckhol,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3382,"f54r.11,+P0",f54r,1359,6,chor,R11,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3383,"f54r.11,+P0",f54r,1359,7,cho,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3384,"f54r.11,+P0",f54r,1359,8,dam,R06,H,A,1,paragraph_continuation,good_but_not_reliable_enough,surface_token,dam,global=global,R06
3385,"f54r.11,+P0",f54r,1359,9,or,R06,H,A,1,paragraph_continuation,reliable_global,surface_token,or,global=global,R06
3386,"f54r.11,+P0",f54r,1359,10,sho,R06,H,A,1,paragraph_continuation,reliable_environment_sensitive,surface_token,sho,global=global,R06
3387,"f54r.11,+P0",f54r,1359,11,chol,R07,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3388,"f54r.11,+P0",f54r,1359,12,dom,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3389,"f54r.9,+P0",f54r,1357,1,oaiin,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3390,"f54r.9,+P0",f54r,1357,2,or,R06,H,A,1,paragraph_continuation,reliable_global,surface_token,or,global=global,R06
3391,"f54r.9,+P0",f54r,1357,3,ol,R06,H,A,1,paragraph_continuation,reliable_environment_sensitive,surface_token,ol,global=global,R06
3392,"f54r.9,+P0",f54r,1357,4,sal,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3393,"f54r.9,+P0",f54r,1357,5,qokor,H08,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3394,"f54r.9,+P0",f54r,1357,6,chor,R11,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3395,"f54r.9,+P0",f54r,1357,7,ckhol,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3396,"f54r.9,+P0",f54r,1357,8,s,R06,H,A,1,paragraph_continuation,reliable_global,broad_shape,X|NONE,global=global,R06
3397,"f54r.9,+P0",f54r,1357,9,ssho,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3398,"f54r.9,+P0",f54r,1357,10,chol,R07,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3399,"f54r.9,+P0",f54r,1357,11,daiin,R10,H,A,1,paragraph_continuation,reliable_conditioned,surface_token,daiin,meta_L=A,R10
3400,"f54v.8,+P0",f54v,1368,1,daiinodaim,R10,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3401,"f54v.8,+P0",f54v,1368,2,qokaiin,H08,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3402,"f54v.8,+P0",f54v,1368,3,yteal,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3403,"f54v.8,+P0",f54v,1368,4,okal,R07,H,A,1,paragraph_continuation,reliable_global,surface_token,okal,global=global,R07
3404,"f54v.8,+P0",f54v,1368,5,om,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3405,"f55r.2,+P0",f55r,1378,1,okair,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3406,"f55r.2,+P0",f55r,1378,2,or,R06,H,B,2,paragraph_continuation,reliable_global,surface_token,or,global=global,R06
3407,"f55r.2,+P0",f55r,1378,3,aiin,R06,H,B,2,paragraph_continuation,reliable_environment_sensitive,surface_token,aiin,global=global,R06
3408,"f55r.2,+P0",f55r,1378,4,chody,R00,H,B,2,paragraph_continuation,reliable_global,broad_shape,O|dy,global=global,R00
3409,"f55r.2,+P0",f55r,1378,5,ykair,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3410,"f55r.2,+P0",f55r,1378,6,y,R06,H,B,2,paragraph_continuation,reliable_global,surface_token,y,global=global,R06
3411,"f55r.2,+P0",f55r,1378,7,qokar,R03,H,B,2,paragraph_continuation,reliable_conditioned,surface_token,qokar,meta_L=B,R03
3412,"f55r.2,+P0",f55r,1378,8,okar,R03,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3413,"f55r.2,+P0",f55r,1378,9,ol,R06,H,B,2,paragraph_continuation,reliable_environment_sensitive,surface_token,ol,global=global,R06
